variant_id,object_id,stored,success,attempt,usable_good_frac,success_rate,slots,min_slot_count,max_slot_count
1400,12,6,14,18,0.42857142857142855,0.7777777777777778,4,0,3
1567,2,6,14,17,0.42857142857142855,0.8235294117647058,4,0,3
1739,17,6,14,17,0.42857142857142855,0.8235294117647058,4,1,2
1834,15,6,14,17,0.42857142857142855,0.8235294117647058,4,1,2
790,15,6,13,16,0.46153846153846156,0.8125,4,0,2
70,3,7,23,26,0.30434782608695654,0.8846153846153846,4,0,3
355,4,7,23,24,0.30434782608695654,0.9583333333333334,4,1,4
378,17,7,23,24,0.30434782608695654,0.9583333333333334,4,0,3
724,10,7,23,23,0.30434782608695654,1.0,4,1,2
746,4,7,23,23,0.30434782608695654,1.0,4,1,3
820,21,7,23,25,0.30434782608695654,0.92,4,1,3
1082,10,7,23,24,0.30434782608695654,0.9583333333333334,4,1,3
1142,11,7,23,23,0.30434782608695654,1.0,4,1,4
1223,30,7,23,25,0.30434782608695654,0.92,4,1,3
1912,15,7,23,23,0.30434782608695654,1.0,4,0,3
58,23,7,22,24,0.3181818181818182,0.9166666666666666,4,0,5
600,5,7,22,23,0.3181818181818182,0.9565217391304348,4,1,2
629,3,7,22,22,0.3181818181818182,1.0,4,0,3
706,14,7,22,22,0.3181818181818182,1.0,4,0,3
806,10,7,22,24,0.3181818181818182,0.9166666666666666,4,0,4
817,15,7,22,24,0.3181818181818182,0.9166666666666666,4,0,3
1032,25,7,22,23,0.3181818181818182,0.9565217391304348,4,1,2
1266,1,7,22,22,0.3181818181818182,1.0,4,1,3
1361,8,7,22,22,0.3181818181818182,1.0,4,1,3
1376,5,7,22,23,0.3181818181818182,0.9565217391304348,4,0,3
1445,8,7,22,23,0.3181818181818182,0.9565217391304348,4,1,3
1538,19,7,22,23,0.3181818181818182,0.9565217391304348,4,1,2
1551,9,7,22,23,0.3181818181818182,0.9565217391304348,4,0,3
1812,15,7,22,22,0.3181818181818182,1.0,4,1,3
1987,2,7,22,23,0.3181818181818182,0.9565217391304348,4,1,3
137,11,7,21,24,0.3333333333333333,0.875,4,0,3
369,17,7,21,21,0.3333333333333333,1.0,4,1,3
374,25,7,21,21,0.3333333333333333,1.0,4,1,3
699,25,7,21,23,0.3333333333333333,0.9130434782608695,4,1,2
830,31,7,21,22,0.3333333333333333,0.9545454545454546,4,0,3
920,30,7,21,21,0.3333333333333333,1.0,4,1,2
1006,9,7,21,22,0.3333333333333333,0.9545454545454546,4,1,3
1080,16,7,21,23,0.3333333333333333,0.9130434782608695,4,0,3
1089,14,7,21,21,0.3333333333333333,1.0,4,0,3
1201,7,7,21,22,0.3333333333333333,0.9545454545454546,4,0,3
1259,30,7,21,21,0.3333333333333333,1.0,4,1,2
1285,23,7,21,22,0.3333333333333333,0.9545454545454546,4,1,3
1323,16,7,21,22,0.3333333333333333,0.9545454545454546,4,1,3
1409,17,7,21,23,0.3333333333333333,0.9130434782608695,4,0,4
1482,12,7,21,23,0.3333333333333333,0.9130434782608695,4,1,4
1580,16,7,21,21,0.3333333333333333,1.0,4,1,2
1589,8,7,21,21,0.3333333333333333,1.0,4,1,2
1639,26,7,21,22,0.3333333333333333,0.9545454545454546,4,1,2
1652,20,7,21,21,0.3333333333333333,1.0,4,1,3
1676,9,7,21,22,0.3333333333333333,0.9545454545454546,4,1,2
1773,31,7,21,23,0.3333333333333333,0.9130434782608695,4,1,3
1850,6,7,21,22,0.3333333333333333,0.9545454545454546,4,1,2
2002,23,7,21,21,0.3333333333333333,1.0,4,0,4
16,8,7,20,20,0.35,1.0,4,1,3
59,17,7,20,21,0.35,0.9523809523809523,4,1,3
62,1,7,20,20,0.35,1.0,4,1,3
66,29,7,20,21,0.35,0.9523809523809523,4,1,3
73,27,7,20,21,0.35,0.9523809523809523,4,0,3
107,10,7,20,23,0.35,0.8695652173913043,4,1,3
114,31,7,20,22,0.35,0.9090909090909091,4,1,2
125,10,7,20,25,0.35,0.8,4,1,3
204,25,7,20,24,0.35,0.8333333333333334,4,0,3
300,5,7,20,20,0.35,1.0,4,0,5
358,19,7,20,21,0.35,0.9523809523809523,4,0,3
359,4,7,20,22,0.35,0.9090909090909091,4,0,3
397,6,7,20,22,0.35,0.9090909090909091,4,1,3
406,25,7,20,20,0.35,1.0,4,1,3
415,3,7,20,21,0.35,0.9523809523809523,4,0,3
548,20,7,20,20,0.35,1.0,4,1,3
602,26,7,20,21,0.35,0.9523809523809523,4,1,3
637,22,7,20,21,0.35,0.9523809523809523,4,1,3
642,12,7,20,25,0.35,0.8,4,1,4
647,6,7,20,22,0.35,0.9090909090909091,4,1,3
697,6,7,20,20,0.35,1.0,4,1,3
804,8,7,20,20,0.35,1.0,4,1,2
857,11,7,20,21,0.35,0.9523809523809523,4,1,4
902,22,7,20,20,0.35,1.0,4,1,3
966,7,7,20,20,0.35,1.0,4,1,3
985,18,7,20,20,0.35,1.0,4,1,2
1021,28,7,20,20,0.35,1.0,4,1,4
1049,14,7,20,22,0.35,0.9090909090909091,4,1,2
1053,20,7,20,20,0.35,1.0,4,0,3
1066,27,7,20,20,0.35,1.0,4,0,3
1086,1,7,20,20,0.35,1.0,4,0,4
1090,3,7,20,21,0.35,0.9523809523809523,4,0,4
1143,3,7,20,21,0.35,0.9523809523809523,4,1,3
1161,6,7,20,22,0.35,0.9090909090909091,4,1,3
1165,6,7,20,21,0.35,0.9523809523809523,4,0,3
1174,14,7,20,20,0.35,1.0,4,1,3
1198,17,7,20,20,0.35,1.0,4,0,3
1206,13,7,20,21,0.35,0.9523809523809523,4,1,3
1298,6,7,20,21,0.35,0.9523809523809523,4,0,3
1315,24,7,20,20,0.35,1.0,4,1,3
1344,26,7,20,20,0.35,1.0,4,1,3
1434,14,7,20,21,0.35,0.9523809523809523,4,1,3
1440,3,7,20,20,0.35,1.0,4,1,2
1441,6,7,20,22,0.35,0.9090909090909091,4,1,3
1447,9,7,20,21,0.35,0.9523809523809523,4,1,2
1490,23,7,20,21,0.35,0.9523809523809523,4,1,4
1579,5,7,20,21,0.35,0.9523809523809523,4,1,3
1633,6,7,20,20,0.35,1.0,4,1,2
1651,7,7,20,20,0.35,1.0,4,1,3
1789,9,7,20,20,0.35,1.0,4,1,2
1794,24,7,20,21,0.35,0.9523809523809523,4,1,4
1807,23,7,20,20,0.35,1.0,4,1,3
1819,25,7,20,22,0.35,0.9090909090909091,4,1,2
1825,5,7,20,21,0.35,0.9523809523809523,4,1,3
1859,29,7,20,20,0.35,1.0,4,1,2
1915,3,7,20,21,0.35,0.9523809523809523,4,1,3
1918,3,7,20,22,0.35,0.9090909090909091,4,1,3
2007,31,7,20,20,0.35,1.0,4,1,3
2016,21,7,20,22,0.35,0.9090909090909091,4,1,3
2033,10,7,20,20,0.35,1.0,4,1,3
21,15,7,19,19,0.3684210526315789,1.0,4,1,3
56,15,7,19,19,0.3684210526315789,1.0,4,1,2
95,16,7,19,20,0.3684210526315789,0.95,4,0,4
96,0,7,19,20,0.3684210526315789,0.95,4,0,4
100,12,7,19,24,0.3684210526315789,0.7916666666666666,4,0,3
158,27,7,19,22,0.3684210526315789,0.8636363636363636,4,1,3
191,26,7,19,20,0.3684210526315789,0.95,4,1,2
192,1,7,19,19,0.3684210526315789,1.0,4,1,2
219,9,7,19,22,0.3684210526315789,0.8636363636363636,4,1,2
267,13,7,19,19,0.3684210526315789,1.0,4,1,2
313,5,7,19,19,0.3684210526315789,1.0,4,1,2
335,21,7,19,19,0.3684210526315789,1.0,4,1,3
368,11,7,19,19,0.3684210526315789,1.0,4,1,3
464,20,7,19,19,0.3684210526315789,1.0,4,0,5
483,20,7,19,19,0.3684210526315789,1.0,4,1,2
494,29,7,19,21,0.3684210526315789,0.9047619047619048,4,1,3
504,17,7,19,19,0.3684210526315789,1.0,4,1,3
513,13,7,19,22,0.3684210526315789,0.8636363636363636,4,1,3
524,30,7,19,20,0.3684210526315789,0.95,4,1,2
528,6,7,19,19,0.3684210526315789,1.0,4,1,3
545,2,7,19,21,0.3684210526315789,0.9047619047619048,4,1,2
546,26,7,19,19,0.3684210526315789,1.0,4,1,3
551,0,7,19,19,0.3684210526315789,1.0,4,0,3
575,24,7,19,20,0.3684210526315789,0.95,4,1,3
585,13,7,19,19,0.3684210526315789,1.0,4,0,4
601,1,7,19,19,0.3684210526315789,1.0,4,1,3
632,3,7,19,19,0.3684210526315789,1.0,4,1,2
652,9,7,19,19,0.3684210526315789,1.0,4,1,2
663,25,7,19,19,0.3684210526315789,1.0,4,0,3
671,13,7,19,21,0.3684210526315789,0.9047619047619048,4,1,3
674,8,7,19,20,0.3684210526315789,0.95,4,1,2
682,4,7,19,19,0.3684210526315789,1.0,4,1,3
741,4,7,19,19,0.3684210526315789,1.0,4,0,4
743,16,7,19,20,0.3684210526315789,0.95,4,0,3
769,25,7,19,20,0.3684210526315789,0.95,4,1,3
787,17,7,19,19,0.3684210526315789,1.0,4,1,2
788,9,7,19,22,0.3684210526315789,0.8636363636363636,4,1,2
792,21,7,19,20,0.3684210526315789,0.95,4,1,3
800,20,7,19,20,0.3684210526315789,0.95,4,0,4
801,20,7,19,21,0.3684210526315789,0.9047619047619048,4,0,5
843,9,7,19,19,0.3684210526315789,1.0,4,1,2
849,12,7,19,23,0.3684210526315789,0.8260869565217391,4,1,3
872,5,7,19,19,0.3684210526315789,1.0,4,1,3
906,18,7,19,19,0.3684210526315789,1.0,4,1,3
990,18,7,19,20,0.3684210526315789,0.95,4,0,4
1022,8,7,19,19,0.3684210526315789,1.0,4,1,3
1108,10,7,19,20,0.3684210526315789,0.95,4,1,3
1118,22,7,19,19,0.3684210526315789,1.0,4,0,3
1144,5,7,19,20,0.3684210526315789,0.95,4,1,3
1157,29,7,19,20,0.3684210526315789,0.95,4,0,4
1228,29,7,19,22,0.3684210526315789,0.8636363636363636,4,0,3
1255,8,7,19,20,0.3684210526315789,0.95,4,1,2
1256,28,7,19,19,0.3684210526315789,1.0,4,1,3
1320,31,7,19,20,0.3684210526315789,0.95,4,0,3
1329,7,7,19,20,0.3684210526315789,0.95,4,1,2
1335,13,7,19,23,0.3684210526315789,0.8260869565217391,4,1,3
1348,8,7,19,20,0.3684210526315789,0.95,4,1,2
1381,23,7,19,19,0.3684210526315789,1.0,4,1,3
1401,15,7,19,19,0.3684210526315789,1.0,4,1,3
1402,8,7,19,19,0.3684210526315789,1.0,4,0,3
1424,25,7,19,22,0.3684210526315789,0.8636363636363636,4,0,3
1453,24,7,19,20,0.3684210526315789,0.95,4,1,3
1470,11,7,19,19,0.3684210526315789,1.0,4,1,3
1506,0,7,19,21,0.3684210526315789,0.9047619047619048,4,1,2
1534,15,7,19,19,0.3684210526315789,1.0,4,1,3
1552,21,7,19,19,0.3684210526315789,1.0,4,0,4
1601,6,7,19,23,0.3684210526315789,0.8260869565217391,4,1,4
1666,22,7,19,21,0.3684210526315789,0.9047619047619048,4,0,3
1679,20,7,19,20,0.3684210526315789,0.95,4,0,4
1707,19,7,19,21,0.3684210526315789,0.9047619047619048,4,0,3
1713,14,7,19,20,0.3684210526315789,0.95,4,0,4
1752,30,7,19,20,0.3684210526315789,0.95,4,1,3
1758,30,7,19,19,0.3684210526315789,1.0,4,1,3
1764,25,7,19,20,0.3684210526315789,0.95,4,1,2
1775,7,7,19,20,0.3684210526315789,0.95,4,1,3
1796,13,7,19,22,0.3684210526315789,0.8636363636363636,4,1,2
1817,13,7,19,22,0.3684210526315789,0.8636363636363636,4,1,2
1878,7,7,19,21,0.3684210526315789,0.9047619047619048,4,1,3
1923,24,7,19,19,0.3684210526315789,1.0,4,1,2
1971,23,7,19,20,0.3684210526315789,0.95,4,1,3
44,22,7,18,19,0.3888888888888889,0.9473684210526315,4,0,3
51,9,7,18,19,0.3888888888888889,0.9473684210526315,4,1,2
212,4,7,18,19,0.3888888888888889,0.9473684210526315,4,1,3
366,26,7,18,19,0.3888888888888889,0.9473684210526315,4,1,3
381,30,7,18,18,0.3888888888888889,1.0,4,0,3
402,22,7,18,20,0.3888888888888889,0.9,4,0,3
463,3,7,18,19,0.3888888888888889,0.9473684210526315,4,0,3
503,18,7,18,18,0.3888888888888889,1.0,4,0,3
510,5,7,18,21,0.3888888888888889,0.8571428571428571,4,1,3
577,21,7,18,19,0.3888888888888889,0.9473684210526315,4,1,2
586,27,7,18,19,0.3888888888888889,0.9473684210526315,4,1,2
641,24,7,18,20,0.3888888888888889,0.9,4,0,4
695,4,7,18,18,0.3888888888888889,1.0,4,1,3
736,29,7,18,19,0.3888888888888889,0.9473684210526315,4,1,3
760,31,7,18,18,0.3888888888888889,1.0,4,0,4
763,27,7,18,18,0.3888888888888889,1.0,4,0,3
862,21,7,18,20,0.3888888888888889,0.9,4,1,3
879,12,7,18,19,0.3888888888888889,0.9473684210526315,4,0,5
930,6,7,18,20,0.3888888888888889,0.9,4,0,3
931,15,7,18,18,0.3888888888888889,1.0,4,0,3
946,11,7,18,21,0.3888888888888889,0.8571428571428571,4,1,3
951,4,7,18,19,0.3888888888888889,0.9473684210526315,4,1,4
975,24,7,18,18,0.3888888888888889,1.0,4,0,3
984,21,7,18,19,0.3888888888888889,0.9473684210526315,4,0,3
1052,17,7,18,23,0.3888888888888889,0.782608695652174,4,1,3
1069,26,7,18,20,0.3888888888888889,0.9,4,0,4
1203,15,7,18,20,0.3888888888888889,0.9,4,0,4
1211,12,7,18,22,0.3888888888888889,0.8181818181818182,4,1,3
1226,23,7,18,19,0.3888888888888889,0.9473684210526315,4,1,2
1248,3,7,18,18,0.3888888888888889,1.0,4,1,3
1274,11,7,18,22,0.3888888888888889,0.8181818181818182,4,1,3
1322,0,7,18,21,0.3888888888888889,0.8571428571428571,4,1,2
1339,11,7,18,23,0.3888888888888889,0.782608695652174,4,1,2
1355,31,7,18,21,0.3888888888888889,0.8571428571428571,4,0,3
1394,25,7,18,18,0.3888888888888889,1.0,4,1,3
1414,1,7,18,19,0.3888888888888889,0.9473684210526315,4,0,4
1461,15,7,18,19,0.3888888888888889,0.9473684210526315,4,0,4
1469,16,7,18,19,0.3888888888888889,0.9473684210526315,4,1,2
1471,22,7,18,19,0.3888888888888889,0.9473684210526315,4,1,3
1524,1,7,18,18,0.3888888888888889,1.0,4,1,2
1526,28,7,18,19,0.3888888888888889,0.9473684210526315,4,0,4
1592,27,7,18,20,0.3888888888888889,0.9,4,1,3
1608,18,7,18,18,0.3888888888888889,1.0,4,1,3
1667,28,7,18,19,0.3888888888888889,0.9473684210526315,4,0,4
1686,29,7,18,21,0.3888888888888889,0.8571428571428571,4,1,3
1719,13,7,18,24,0.3888888888888889,0.75,4,1,3
1746,14,7,18,19,0.3888888888888889,0.9473684210526315,4,0,3
1792,15,7,18,18,0.3888888888888889,1.0,4,1,3
1871,27,7,18,18,0.3888888888888889,1.0,4,0,4
1920,28,7,18,18,0.3888888888888889,1.0,4,1,3
1931,27,7,18,19,0.3888888888888889,0.9473684210526315,4,1,3
1945,22,7,18,22,0.3888888888888889,0.8181818181818182,4,1,4
1954,19,7,18,21,0.3888888888888889,0.8571428571428571,4,1,2
1999,24,7,18,18,0.3888888888888889,1.0,4,1,2
113,27,7,17,17,0.4117647058823529,1.0,4,0,3
120,20,7,17,18,0.4117647058823529,0.9444444444444444,4,1,2
126,25,7,17,18,0.4117647058823529,0.9444444444444444,4,0,3
167,5,7,17,18,0.4117647058823529,0.9444444444444444,4,1,2
265,13,7,17,17,0.4117647058823529,1.0,4,1,3
326,28,7,17,18,0.4117647058823529,0.9444444444444444,4,1,3
393,18,7,17,17,0.4117647058823529,1.0,4,1,3
403,22,7,17,18,0.4117647058823529,0.9444444444444444,4,1,3
506,11,7,17,21,0.4117647058823529,0.8095238095238095,4,0,3
564,2,7,17,21,0.4117647058823529,0.8095238095238095,4,0,3
566,30,7,17,18,0.4117647058823529,0.9444444444444444,4,1,2
573,2,7,17,17,0.4117647058823529,1.0,4,1,3
654,16,7,17,17,0.4117647058823529,1.0,4,1,3
688,9,7,17,18,0.4117647058823529,0.9444444444444444,4,1,3
711,0,7,17,20,0.4117647058823529,0.85,4,1,2
716,25,7,17,18,0.4117647058823529,0.9444444444444444,4,1,3
785,27,7,17,19,0.4117647058823529,0.8947368421052632,4,0,3
923,13,7,17,23,0.4117647058823529,0.7391304347826086,4,1,2
1102,22,7,17,17,0.4117647058823529,1.0,4,1,2
1225,4,7,17,17,0.4117647058823529,1.0,4,1,3
1280,12,7,17,20,0.4117647058823529,0.85,4,0,3
1477,13,7,17,19,0.4117647058823529,0.8947368421052632,4,0,4
1515,8,7,17,19,0.4117647058823529,0.8947368421052632,4,1,2
1542,22,7,17,17,0.4117647058823529,1.0,4,0,4
1627,26,7,17,20,0.4117647058823529,0.85,4,1,3
1680,2,7,17,20,0.4117647058823529,0.85,4,0,3
1712,5,7,17,21,0.4117647058823529,0.8095238095238095,4,1,3
1848,29,7,17,18,0.4117647058823529,0.9444444444444444,4,1,3
1884,18,7,17,17,0.4117647058823529,1.0,4,0,4
1956,30,7,17,18,0.4117647058823529,0.9444444444444444,4,1,2
154,21,7,16,17,0.4375,0.9411764705882353,4,1,3
184,19,7,16,18,0.4375,0.8888888888888888,4,1,2
199,0,7,16,17,0.4375,0.9411764705882353,4,1,3
248,18,7,16,17,0.4375,0.9411764705882353,4,1,4
276,9,7,16,16,0.4375,1.0,4,0,3
380,9,7,16,18,0.4375,0.8888888888888888,4,1,3
535,1,7,16,17,0.4375,0.9411764705882353,4,1,2
599,17,7,16,24,0.4375,0.6666666666666666,4,0,4
607,13,7,16,23,0.4375,0.6956521739130435,4,0,4
656,24,7,16,18,0.4375,0.8888888888888888,4,0,4
739,22,7,16,18,0.4375,0.8888888888888888,4,1,3
780,28,7,16,18,0.4375,0.8888888888888888,4,0,3
850,26,7,16,17,0.4375,0.9411764705882353,4,1,2
1040,16,7,16,16,0.4375,1.0,4,1,2
1296,5,7,16,17,0.4375,0.9411764705882353,4,1,3
1408,6,7,16,18,0.4375,0.8888888888888888,4,0,3
1412,28,7,16,17,0.4375,0.9411764705882353,4,0,3
1419,5,7,16,18,0.4375,0.8888888888888888,4,1,3
1483,31,7,16,17,0.4375,0.9411764705882353,4,1,2
1587,20,7,16,17,0.4375,0.9411764705882353,4,1,3
1647,18,7,16,18,0.4375,0.8888888888888888,4,1,2
1650,23,7,16,20,0.4375,0.8,4,0,3
1742,4,7,16,17,0.4375,0.9411764705882353,4,1,3
1762,12,7,16,19,0.4375,0.8421052631578947,4,1,2
1804,2,7,16,18,0.4375,0.8888888888888888,4,0,3
1863,27,7,16,16,0.4375,1.0,4,0,3
416,8,7,15,18,0.4666666666666667,0.8333333333333334,4,1,3
837,9,7,15,16,0.4666666666666667,0.9375,4,1,4
881,2,7,15,17,0.4666666666666667,0.8823529411764706,4,0,3
1058,13,7,15,18,0.4666666666666667,0.8333333333333334,4,1,3
1096,21,7,15,17,0.4666666666666667,0.8823529411764706,4,1,2
1546,2,7,15,17,0.4666666666666667,0.8823529411764706,4,0,3
1586,2,7,15,22,0.4666666666666667,0.6818181818181818,4,1,3
1638,23,7,15,16,0.4666666666666667,0.9375,4,1,3
1765,16,7,15,18,0.4666666666666667,0.8333333333333334,4,1,2
2019,14,7,15,16,0.4666666666666667,0.9375,4,0,3
2025,18,7,15,17,0.4666666666666667,0.8823529411764706,4,1,3
2040,7,7,15,17,0.4666666666666667,0.8823529411764706,4,1,3
2042,22,7,15,17,0.4666666666666667,0.8823529411764706,4,0,4
493,26,7,14,17,0.5,0.8235294117647058,4,0,3
1338,0,7,14,17,0.5,0.8235294117647058,4,0,4
1925,2,7,14,17,0.5,0.8235294117647058,4,1,3
900,19,7,13,16,0.5384615384615384,0.8125,4,1,2
1459,9,7,13,17,0.5384615384615384,0.7647058823529411,4,1,2
119,12,7,11,16,0.6363636363636364,0.6875,4,1,2
863,30,8,24,25,0.3333333333333333,0.96,4,1,3
1880,29,8,24,24,0.3333333333333333,1.0,4,0,3
292,4,8,23,24,0.34782608695652173,0.9583333333333334,4,1,3
1545,4,8,23,23,0.34782608695652173,1.0,4,0,4
1706,16,8,23,23,0.34782608695652173,1.0,4,1,4
1709,30,8,23,23,0.34782608695652173,1.0,4,1,4
1858,15,8,23,23,0.34782608695652173,1.0,4,0,3
1881,1,8,23,23,0.34782608695652173,1.0,4,1,4
15,21,8,22,22,0.36363636363636365,1.0,4,0,3
103,27,8,22,23,0.36363636363636365,0.9565217391304348,4,1,4
194,28,8,22,22,0.36363636363636365,1.0,4,1,4
318,1,8,22,24,0.36363636363636365,0.9166666666666666,4,1,3
438,1,8,22,22,0.36363636363636365,1.0,4,1,3
614,14,8,22,23,0.36363636363636365,0.9565217391304348,4,0,4
707,25,8,22,24,0.36363636363636365,0.9166666666666666,4,1,4
865,4,8,22,22,0.36363636363636365,1.0,4,1,3
893,5,8,22,22,0.36363636363636365,1.0,4,0,4
1011,6,8,22,24,0.36363636363636365,0.9166666666666666,4,0,3
1077,6,8,22,24,0.36363636363636365,0.9166666666666666,4,1,4
1109,0,8,22,22,0.36363636363636365,1.0,4,1,3
1133,11,8,22,23,0.36363636363636365,0.9565217391304348,4,0,4
1156,10,8,22,22,0.36363636363636365,1.0,4,1,4
1199,6,8,22,22,0.36363636363636365,1.0,4,1,3
1210,18,8,22,22,0.36363636363636365,1.0,4,0,3
1427,17,8,22,23,0.36363636363636365,0.9565217391304348,4,1,3
1474,14,8,22,23,0.36363636363636365,0.9565217391304348,4,1,3
1563,10,8,22,26,0.36363636363636365,0.8461538461538461,4,1,3
1677,23,8,22,22,0.36363636363636365,1.0,4,1,3
1760,24,8,22,22,0.36363636363636365,1.0,4,0,3
1803,10,8,22,22,0.36363636363636365,1.0,4,0,4
1958,29,8,22,24,0.36363636363636365,0.9166666666666666,4,1,3
129,6,8,21,22,0.38095238095238093,0.9545454545454546,4,0,4
176,5,8,21,21,0.38095238095238093,1.0,4,0,3
256,17,8,21,23,0.38095238095238093,0.9130434782608695,4,0,3
324,25,8,21,21,0.38095238095238093,1.0,4,1,3
394,5,8,21,22,0.38095238095238093,0.9545454545454546,4,0,4
401,26,8,21,24,0.38095238095238093,0.875,4,1,3
447,6,8,21,21,0.38095238095238093,1.0,4,1,3
484,26,8,21,23,0.38095238095238093,0.9130434782608695,4,0,4
591,24,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
643,30,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
729,29,8,21,21,0.38095238095238093,1.0,4,1,3
757,26,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
767,1,8,21,23,0.38095238095238093,0.9130434782608695,4,1,3
891,16,8,21,21,0.38095238095238093,1.0,4,0,4
917,11,8,21,21,0.38095238095238093,1.0,4,1,3
939,18,8,21,21,0.38095238095238093,1.0,4,1,3
945,23,8,21,21,0.38095238095238093,1.0,4,1,3
1015,29,8,21,21,0.38095238095238093,1.0,4,0,4
1034,7,8,21,21,0.38095238095238093,1.0,4,0,3
1037,0,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
1083,26,8,21,21,0.38095238095238093,1.0,4,0,5
1101,24,8,21,21,0.38095238095238093,1.0,4,1,3
1113,24,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
1129,24,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
1130,28,8,21,21,0.38095238095238093,1.0,4,1,3
1264,18,8,21,23,0.38095238095238093,0.9130434782608695,4,1,3
1442,18,8,21,22,0.38095238095238093,0.9545454545454546,4,1,4
1509,3,8,21,22,0.38095238095238093,0.9545454545454546,4,2,2
1606,7,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
1787,17,8,21,22,0.38095238095238093,0.9545454545454546,4,1,3
1814,16,8,21,21,0.38095238095238093,1.0,4,1,3
1903,27,8,21,21,0.38095238095238093,1.0,4,1,3
1992,26,8,21,23,0.38095238095238093,0.9130434782608695,4,1,3
2043,6,8,21,21,0.38095238095238093,1.0,4,1,3
8,21,8,20,21,0.4,0.9523809523809523,4,1,3
32,9,8,20,23,0.4,0.8695652173913043,4,0,3
57,8,8,20,20,0.4,1.0,4,1,3
67,1,8,20,20,0.4,1.0,4,1,3
77,21,8,20,21,0.4,0.9523809523809523,4,1,3
87,19,8,20,21,0.4,0.9523809523809523,4,2,2
140,1,8,20,20,0.4,1.0,4,0,3
185,24,8,20,22,0.4,0.9090909090909091,4,1,3
201,24,8,20,23,0.4,0.8695652173913043,4,1,3
259,23,8,20,20,0.4,1.0,4,1,3
263,22,8,20,20,0.4,1.0,4,1,3
279,13,8,20,22,0.4,0.9090909090909091,4,1,3
290,28,8,20,20,0.4,1.0,4,1,3
293,16,8,20,21,0.4,0.9523809523809523,4,1,3
311,4,8,20,20,0.4,1.0,4,1,3
356,3,8,20,21,0.4,0.9523809523809523,4,1,3
400,19,8,20,21,0.4,0.9523809523809523,4,0,3
434,16,8,20,21,0.4,0.9523809523809523,4,2,2
451,28,8,20,21,0.4,0.9523809523809523,4,1,4
477,22,8,20,21,0.4,0.9523809523809523,4,1,3
511,16,8,20,21,0.4,0.9523809523809523,4,1,3
550,21,8,20,21,0.4,0.9523809523809523,4,0,4
576,19,8,20,21,0.4,0.9523809523809523,4,1,3
645,3,8,20,25,0.4,0.8,4,1,3
679,8,8,20,21,0.4,0.9523809523809523,4,1,4
696,23,8,20,21,0.4,0.9523809523809523,4,1,4
702,28,8,20,22,0.4,0.9090909090909091,4,1,3
704,15,8,20,21,0.4,0.9523809523809523,4,1,3
733,4,8,20,20,0.4,1.0,4,1,3
734,26,8,20,21,0.4,0.9523809523809523,4,1,4
755,21,8,20,22,0.4,0.9090909090909091,4,2,2
773,4,8,20,21,0.4,0.9523809523809523,4,1,3
774,1,8,20,22,0.4,0.9090909090909091,4,1,3
809,17,8,20,20,0.4,1.0,4,2,2
819,20,8,20,21,0.4,0.9523809523809523,4,1,3
824,9,8,20,20,0.4,1.0,4,1,3
884,25,8,20,21,0.4,0.9523809523809523,4,1,3
899,20,8,20,20,0.4,1.0,4,1,4
947,30,8,20,20,0.4,1.0,4,1,3
950,28,8,20,22,0.4,0.9090909090909091,4,0,3
996,1,8,20,21,0.4,0.9523809523809523,4,1,4
1048,29,8,20,20,0.4,1.0,4,1,3
1081,23,8,20,22,0.4,0.9090909090909091,4,1,3
1100,7,8,20,20,0.4,1.0,4,1,3
1119,25,8,20,21,0.4,0.9523809523809523,4,2,2
1122,0,8,20,21,0.4,0.9523809523809523,4,1,3
1177,14,8,20,21,0.4,0.9523809523809523,4,0,4
1182,29,8,20,20,0.4,1.0,4,1,3
1244,30,8,20,20,0.4,1.0,4,1,3
1257,9,8,20,21,0.4,0.9523809523809523,4,1,3
1260,4,8,20,20,0.4,1.0,4,1,3
1283,1,8,20,20,0.4,1.0,4,0,3
1307,16,8,20,20,0.4,1.0,4,1,3
1328,28,8,20,20,0.4,1.0,4,1,4
1345,6,8,20,22,0.4,0.9090909090909091,4,2,2
1347,3,8,20,20,0.4,1.0,4,1,3
1360,24,8,20,20,0.4,1.0,4,1,3
1371,25,8,20,21,0.4,0.9523809523809523,4,2,2
1383,28,8,20,21,0.4,0.9523809523809523,4,1,4
1415,5,8,20,20,0.4,1.0,4,1,3
1454,9,8,20,21,0.4,0.9523809523809523,4,1,3
1465,12,8,20,22,0.4,0.9090909090909091,4,1,3
1467,9,8,20,22,0.4,0.9090909090909091,4,1,3
1488,13,8,20,24,0.4,0.8333333333333334,4,1,3
1495,23,8,20,20,0.4,1.0,4,1,3
1510,26,8,20,20,0.4,1.0,4,2,2
1513,26,8,20,24,0.4,0.8333333333333334,4,0,4
1519,19,8,20,20,0.4,1.0,4,1,3
1528,0,8,20,20,0.4,1.0,4,0,3
1536,23,8,20,20,0.4,1.0,4,1,3
1555,1,8,20,21,0.4,0.9523809523809523,4,0,3
